date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
30-Jan-24,0,9,0,-2.5,0,-6.8,0,0.2,1019.3,5.8,0,14,0,190,0,22,4.002,0.4,0.6,0.5,0.5,-8.1,456
31-Jan-24,0,10.9,0,1.9,0,-2.4,0,7.1,1014.5,12.1,0,23,0,210,0,40,6.037,0.5,0.7,0,-6.1,-10,82
1-Feb-24,0,10,0,3.3,0,-2.2,0,0,1021.4,8.8,0,16,0,220,0,24,5.91,0.4,0.5,0.4,0.4,-9.1,258
2-Feb-24,0,12.4,0,10,0,3.4,0,0.1,1016.8,9.4,0,17,0,210,0,28,8.509,0.5,0.7,0.8,0.8,-8.3,160
3-Feb-24,0,11.2,0,6.6,0,4.4,0,0.2,1016.8,8.4,0,14,0,270,0,21,8.292,0.5,0.7,1.1,1.1,-7.6,417
4-Feb-24,0,13.7,0,7.8,0,4.8,0,0,1013.3,12.7,0,22,0,250,0,34,8.236,0.9,1.1,1.9,1.9,-6.3,221
5-Feb-24,0,11.3,0,9.2,0,8.3,0,0.1,1004.1,11.9,0,18,0,230,0,28,8.648,0.8,1,2.6,2.6,-5.3,190
6-Feb-24,0,10.8,0,3.1,0,5.6,0,12.2,997.2,6.4,0,16,0,210,0,27,8.067,0.3,0.5,0,-9.2,-10,338
7-Feb-24,0,6.2,0,0.4,0,-3,0,0,995.5,4.2,0,10,0,80,0,16,5.483,0.4,0.5,0.4,0.4,-9.1,349
8-Feb-24,0,4.9,0,0.4,0,-0.2,0,17.2,978.1,13,0,17,0,90,0,27,3.998,0.3,0.5,0,-10,-10,183
9-Feb-24,0,6.2,0,4.8,0,0,0,7.2,965,11,0,17,0,90,0,26,5.567,0.4,0.6,0,-6.8,-10,161
10-Feb-24,0,9.2,0,3,0,4.5,0,0.4,973,5.4,0,10,0,40,0,13,6.396,0.4,0.6,0,0,-9.5,404
11-Feb-24,0,9.1,0,2,0,-1.9,0,2.3,983.8,7.3,0,15,0,270,0,25,5.856,0.6,0.8,0,-1.7,-10,625
12-Feb-24,0,8.7,0,1.8,0,-1.1,0,0.7,992.6,8.2,0,20,0,290,0,34,4.848,0.7,0.9,0,0,-9.5,609
13-Feb-24,0,9.2,0,0.2,0,-4.5,0,5.9,995.3,4.6,0,7,0,80,0,12,5.28,0.4,0.6,0,-5.5,-10,566
14-Feb-24,0,11.6,0,7.3,0,1,0,10,993.4,6.5,0,14,0,220,0,21,8.012,0.4,0.5,0,-9.6,-10,146
15-Feb-24,0,13.4,0,8,0,9.2,0,3.2,993,6.9,0,12,0,200,0,20,9.573,0.6,0.8,0,-2.6,-10,629
16-Feb-24,0,11.8,0,9.1,0,5.6,0,1.7,1003.1,6.5,0,11,0,240,0,15,9.405,0.5,0.7,0,-1.2,-10,359
17-Feb-24,0,12.8,0,9.2,0,8.4,0,6.9,1010.2,7.6,0,13,0,220,0,19,9.552,0.5,0.7,0,-6.4,-10,258
18-Feb-24,0,13.8,0,8.4,0,4.7,0,3.9,1016.1,7.1,0,16,0,210,0,23,9.46,0.7,1,0,-3.2,-10,512
19-Feb-24,0,12.4,0,8.2,0,5.7,0,0.1,1018.3,10.6,0,20,0,220,0,28,8.863,0.9,1.2,0.8,0.8,-8.7,577
20-Feb-24,0,12.9,0,6.2,0,7.2,0,3.2,1007.8,11.1,0,20,0,210,0,33,9.625,0.9,1.2,0,-1.5,-10,767
21-Feb-24,0,12.1,0,4.9,0,2.3,0,10.3,988.6,10.4,0,22,0,270,0,34,8.897,0.6,0.9,0,-9.7,-10,599
22-Feb-24,0,7.4,0,1.3,0,-0.1,0,6.4,974.1,7.4,0,17,0,270,0,28,6.502,0.6,0.9,0,-5.8,-10,509
23-Feb-24,0,7.3,0,1.8,0,0,0,10.3,975.3,6.3,0,15,0,260,0,24,5.707,0.6,0.9,0,-9.7,-10,501
24-Feb-24,0,10.6,0,1.3,0,-2.4,0,0.5,982.9,5,0,9,0,320,0,16,6.226,0.7,1.1,0.2,0.2,-9.3,761
25-Feb-24,0,8.2,0,3.2,0,1.3,0,0,993.4,9.2,0,13,0,0,0,20,6.184,0.8,1.1,1,1,-8,511
26-Feb-24,0,10.7,0,2.4,0,-1.9,0,0,1010.2,6.1,0,9,0,340,0,17,5.752,1,1.4,2.1,2.1,-6.6,860
27-Feb-24,0,11.3,0,6,0,0.7,0,2.8,1008.8,9.5,0,18,0,270,0,24,7.704,0.9,1.3,0.2,0.2,-8.1,708
28-Feb-24,0,11.5,0,5.1,0,4,0,8.7,1000.9,9.7,0,16,0,220,0,28,7.851,0.6,0.8,0,-7.9,-10,201
29-Feb-24,0,7.1,0,0.3,0,0.8,0,16.9,987,8.3,0,18,0,270,0,28,6.347,0.7,1.1,0,-10,-10,686
1-Mar-24,0,6,0,-0.3,0,-2,0,4.1,983.1,8.1,0,18,0,10,0,30,4.408,0.7,1,0,-3.4,-10,384
2-Mar-24,0,7.3,0,1.3,0,-1.5,0,9.8,989.3,10.2,0,19,0,320,0,33,4.402,0.9,1.3,0,-8.9,-10,609
3-Mar-24,0,10.6,0,1.5,0,-1.5,0,2.8,991.6,6.4,0,12,0,280,0,18,5.962,1,1.4,0,-1.8,-10,1079
4-Mar-24,0,8.1,0,2.3,0,-3.3,0,0.4,987.6,13.4,0,22,0,100,0,35,5.479,0.6,1,0.2,0.2,-9.3,335
5-Mar-24,0,11.8,0,4.7,0,3,0,2.8,992.8,10.6,0,19,0,260,0,33,6.973,1.2,1.6,0,-1.4,-10,657
6-Mar-24,0,13,0,6,0,4.7,0,0,1004.8,11.9,0,16,0,120,0,25,7.795,1.2,1.7,1.2,1.2,-8.3,575
7-Mar-24,0,11.7,0,4.7,0,6.7,0,0.1,1006,11.9,0,18,0,110,0,26,8.208,1.2,1.7,2.3,2.3,-6.8,818
8-Mar-24,0,9,0,4.2,0,2.2,0,0,997.8,13,0,20,0,100,0,30,6.292,1.4,1.9,3.6,3.6,-5.1,774
9-Mar-24,0,7.1,0,3.5,0,1.4,0,0,990.2,12.3,0,18,0,60,0,26,5.409,1,1.4,4.6,4.6,-3.8,315
10-Mar-24,0,8.7,0,5.3,0,4.4,0,0.3,992.9,6.1,0,9,0,40,0,15,6.566,0.8,1.1,5.1,5.1,-3.1,297
11-Mar-24,0,9.6,0,6.3,0,4.7,0,11,996.2,4.6,0,14,0,100,0,21,7.593,0.7,1,0,-5.2,-10,416
12-Mar-24,0,11.7,0,6.6,0,6.2,0,16,991.4,9.7,0,23,0,200,0,35,8.642,0.6,0.9,0,-10,-10,466
13-Mar-24,0,11.6,0,6,0,6.3,0,1.9,991.7,7,0,22,0,200,0,36,9.462,1,1.4,0,-0.9,-10,773
14-Mar-24,0,12.1,0,5.5,0,3.9,0,7.7,987.2,7.3,0,13,0,200,0,23,8.638,0.7,1,0,-7,-10,347
15-Mar-24,0,13.1,0,1.5,0,4.6,0,0.2,995.1,7.1,0,12,0,340,0,19,9.64,1.3,1.9,1.1,1.1,-8.4,1321
16-Mar-24,0,12.6,0,1.6,0,-3.6,0,11.3,1001.8,9,0,14,0,120,0,21,7.664,0.5,0.8,0,-9.8,-10,259
17-Mar-24,0,13.7,0,8.3,0,7,0,1.9,997.7,8.2,0,15,0,210,0,25,10.005,1.2,1.7,0,-0.7,-10,899
18-Mar-24,0,11.9,0,7.2,0,4.4,0,6.3,993.5,12.1,0,23,0,190,0,34,9.188,0.7,1.2,0,-5.6,-10,533
19-Mar-24,0,12.4,0,6.1,0,1.7,0,2.5,999.7,4.8,0,11,0,230,0,15,9.578,1,1.4,0,-1.5,-10,686
20-Mar-24,0,13.2,0,4.9,0,2.1,0,0,1010.9,5,0,10,0,350,0,16,10.059,1.7,2.4,1.7,1.7,-7.8,1521
21-Mar-24,0,12.5,0,5.7,0,0.8,0,1.5,1011,11.7,0,20,0,230,0,32,9.295,0.8,1.2,0.9,0.9,-8.1,330
22-Mar-24,0,10.2,0,3.4,0,-0.5,0,3,1010.6,11,0,25,0,260,0,37,8.209,1.5,2.3,0,-0.5,-9.2,1229
23-Mar-24,0,10.1,0,3,0,0.9,0,4.4,1007.4,12.9,0,20,0,300,0,36,7.372,1.6,2.4,0,-2.8,-10,1184
24-Mar-24,0,7.8,0,4.7,0,2,0,9.4,997.3,7.2,0,11,0,160,0,17,7.614,0.7,1,0,-8.7,-10,554
25-Mar-24,0,12.6,0,7.1,0,6.7,0,8.8,983,6.5,0,16,0,120,0,22,9.49,1.1,1.6,0,-7.7,-10,821
26-Mar-24,0,7.7,0,5.3,0,5,0,7.9,974.6,9.8,0,14,0,30,0,26,8.166,0.6,1,0,-7.3,-10,330
27-Mar-24,0,9.1,0,1.2,0,3.2,0,3.3,960.8,9.4,0,16,0,70,0,22,7.529,1,1.6,0,-2.3,-10,795
28-Mar-24,0,10.7,0,-0.7,0,-3.7,0,0,964.2,5.1,0,10,0,80,0,14,6.97,1.5,2.2,1.5,1.5,-8,1415
29-Mar-24,0,12.4,0,0,0,-3.6,0,0.1,970.7,6,0,12,0,190,0,17,7.565,1.5,2.2,2.9,2.9,-6.2,1308
30-Mar-24,0,13.4,0,1.3,0,-2.3,0,0.4,978.9,8.4,0,18,0,180,0,29,7.203,1.8,2.6,4.3,4.3,-4.5,1314
31-Mar-24,0,13.4,0,5.2,0,1.5,0,6.4,982.6,8.4,0,14,0,110,0,20,7.777,1.3,1.7,0,-0.9,-9.4,597
1-Apr-24,0,10.9,0,5.6,0,2.7,0,0,986.2,8.3,0,13,0,80,0,18,8.544,1.2,1.8,1.2,1.2,-7.7,753
2-Apr-24,0,14.2,0,3.4,0,-1.5,0,0.3,989.9,5.6,0,10,0,80,0,16,9.148,1.7,2.4,2.6,2.6,-5.9,1333
3-Apr-24,0,12.1,0,3.9,0,-0.9,0,0.2,990.2,3.7,0,9,0,230,0,13,9.591,1.4,1.9,3.8,3.8,-4.4,1061
4-Apr-24,0,12,0,5,0,0.5,0,10.8,984.4,7.7,0,15,0,120,0,23,9.285,0.9,1.3,0,-6.2,-10,505
5-Apr-24,0,12.9,0,10,0,8.4,0,7.2,978.3,12.7,0,24,0,200,0,37,10.282,1.1,1.7,0,-6.1,-10,608
6-Apr-24,0,13.4,0,7.9,0,9.9,0,3.7,969.8,20.9,0,32,0,200,0,50,10.658,1.3,2.5,0,-2.4,-10,1065
7-Apr-24,0,12.4,0,5.4,0,5.5,0,3.6,983.1,17.1,0,27,0,220,0,41,9.365,2,3.4,0,-1.6,-10,1576
8-Apr-24,0,9.4,0,3.1,0,-0.7,0,2.6,993.5,4.8,0,13,0,310,0,18,8.046,0.8,1.2,0,-1.8,-10,542
9-Apr-24,0,12.7,0,4.2,0,1,0,0.5,1003.5,9.7,0,18,0,290,0,26,8.816,2.2,3.2,1.7,1.7,-7.8,1651
10-Apr-24,0,12.9,0,6.5,0,-0.4,0,10.2,1005.5,12,0,19,0,210,0,33,9.625,0.8,1.3,0,-7.7,-10,399
11-Apr-24,0,15.1,0,10.6,0,7.2,0,9.2,1011.9,10,0,16,0,200,0,28,11.075,1,1.5,0,-8.2,-10,517
12-Apr-24,0,12.4,0,8.9,0,10.6,0,5.6,1011.4,10.8,0,20,0,220,0,30,11.108,0.7,1.1,0,-4.9,-10,409
13-Apr-24,0,12,0,6.1,0,6.2,0,0.5,1009.9,12.5,0,23,0,260,0,36,10.798,1.8,3,1.3,1.3,-8.2,1643
14-Apr-24,0,10.3,0,4.4,0,-0.1,0,13.3,1005.5,9.8,0,19,0,240,0,30,9,1.1,1.6,0,-10,-10,724
15-Apr-24,0,10.5,0,4,0,2.2,0,5.6,1003.8,15.6,0,25,0,300,0,47,9.348,1.8,3.2,0,-3.8,-10,1686
16-Apr-24,0,12.5,0,4.6,0,2.3,0,0.8,1013.3,8.6,0,14,0,320,0,24,10.495,2.2,3.3,1.4,1.4,-8.1,1753
17-Apr-24,0,13,0,3.7,0,-0.8,0,1.3,1013.7,7.8,0,17,0,320,0,26,9.785,1.4,2,1.4,1.4,-7.7,986
18-Apr-24,0,13.4,0,5.4,0,1.1,0,0.2,1015.1,8.7,0,17,0,280,0,24,10.74,1.5,2.3,2.7,2.7,-5.9,1095
19-Apr-24,0,14.1,0,4.4,0,7.8,0,0.2,1016.6,8.6,0,15,0,0,0,22,11.315,1.6,2.5,4.1,4.1,-4.2,1216
20-Apr-24,0,16.5,0,1.1,0,-2.2,0,0,1021,3.2,0,6,0,100,0,11,11.141,2.7,3.7,6.7,6.7,-1.3,2232
21-Apr-24,0,19.9,0,2.7,0,-1.3,0,0,1023.5,3.5,0,7,0,10,0,11,12.62,3,4.1,9.5,9.5,1.7,2305
22-Apr-24,0,15,0,6.5,0,2.1,0,0,1023.7,7.9,0,15,0,20,0,23,12.825,2.6,3.9,11.9,11.9,4.3,2201
23-Apr-24,0,14.3,0,6.2,0,6.7,0,0,1019.9,7.7,0,15,0,320,0,21,12.64,2.3,3.4,13.9,13.9,6.6,1828
24-Apr-24,0,14.8,0,2.7,0,-0.5,0,0,1011.2,5,0,10,0,310,0,15,12.505,2.6,3.7,16.2,16.2,9.2,2153
25-Apr-24,0,11.7,0,2.6,0,-1.9,0,0.7,999.9,5.2,0,12,0,0,0,16,11.025,1.4,1.9,16.6,16.6,9.9,862
26-Apr-24,0,11.6,0,1.6,0,-1.7,0,2.6,997.6,6.4,0,14,0,10,0,23,9.77,1.8,2.6,15.6,15.6,9.1,1302
27-Apr-24,0,13.4,0,0.9,0,-3,0,2.1,999.1,5.3,0,13,0,310,0,19,10.545,2.5,3.6,15.6,15.6,9.5,2158
28-Apr-24,0,12.9,0,0.6,0,-1.9,0,0.8,997.2,5.9,0,15,0,270,0,21,10.99,1.9,2.8,16.5,16.5,10.6,1655
29-Apr-24,0,12.9,0,7.2,0,4.4,0,6.3,991.8,7.1,0,16,0,280,0,23,11.378,1.9,2.7,11.8,11.8,6.2,1292
30-Apr-24,0,11.7,0,5.1,0,2.9,0,3.2,992.3,5.9,0,12,0,80,0,16,11.01,1.4,2,9.8,9.8,4.3,1022
1-May-24,0,15.2,0,5.3,0,3.7,0,0,998.7,8.1,0,15,0,100,0,22,11.342,2.4,3.5,12,12,6.7,1667
2-May-24,0,15.7,0,8,0,6.2,0,1.2,999.6,4,0,8,0,300,0,12,11.51,1.2,1.5,11.8,11.8,6.7,507
3-May-24,0,12.9,0,10.1,0,9.4,0,1,999.3,6,0,10,0,300,0,15,12.03,1.1,1.5,11.8,11.8,6.8,484
4-May-24,0,14.1,0,8.4,0,7.1,0,0.1,999.8,3.4,0,8,0,240,0,11,12.073,1.2,1.6,12.8,12.8,7.9,600
5-May-24,0,17,0,7.4,0,3.8,0,0,999.8,3.1,0,9,0,0,0,14,13.33,2.2,3,14.8,14.8,10.2,1466
6-May-24,0,13.4,0,9.3,0,7.2,0,0,1006.8,6.1,0,11,0,340,0,20,12.415,1.5,2,16.1,16.1,11.6,656
7-May-24,0,15.3,0,7.5,0,7,0,0,1015.3,4,0,7,0,160,0,12,13.555,2.5,3.5,18.2,18.2,14.1,1748
8-May-24,0,16.1,0,6.7,0,3.3,0,0,1017.8,6.2,0,12,0,220,0,20,13.057,2,2.8,19.9,19.9,16,1223
9-May-24,0,18.8,0,7.7,0,5.4,0,0,1016.2,5.2,0,9,0,160,0,13,14.1,2.6,3.5,22,22,18.5,1717
10-May-24,0,22.9,0,9.5,0,4.9,0,0,1012.4,5.7,0,11,0,210,0,16,15.77,4.2,5.7,25.4,25.4,22.3,2684
11-May-24,0,21.9,0,7.2,0,3,0,0,1008.2,5.8,0,13,0,180,0,21,15.475,3.4,4.6,28,28,25.3,2123
12-May-24,0,17.8,0,9.8,0,6.6,0,1.4,1000.5,3.6,0,9,0,300,0,14,15.113,2,2.6,28,28,25.6,1182
13-May-24,0,15.6,0,9.8,0,7.9,0,15.8,990.6,7.7,0,14,0,90,0,23,13.755,1.1,1.6,13.1,13.1,10.7,601
14-May-24,0,17.1,0,7.6,0,4.7,0,3.9,989.7,5,0,11,0,80,0,15,14.528,2.4,3.4,11.3,11.3,9.2,1737
15-May-24,0,19.8,0,9.2,0,5.1,0,0,994.7,5.6,0,11,0,110,0,19,15.3,3,4.1,14,14,12.2,1939
16-May-24,0,21,0,6.9,0,2.6,0,0,999.9,6.9,0,14,0,0,0,25,15.84,3.4,4.8,17,17,15.5,2316
17-May-24,0,16.9,0,11.3,0,12.3,0,0,1005.1,10.7,0,16,0,350,0,27,16.142,2.6,4,19.1,19.1,18,1837
18-May-24,0,15.8,0,8.9,0,11.2,0,0,1010.4,8.7,0,13,0,350,0,21,14.825,2.1,3.1,20.9,20.9,19.9,1355
19-May-24,0,23.2,0,5.8,0,2.3,0,0,1009.7,4.6,0,8,0,350,0,13,16.23,3.8,5.2,24,24,23.3,2574
20-May-24,0,24,0,8.2,0,4.4,0,1.8,1006.1,4.1,0,10,0,200,0,16,17.66,3.5,4.7,24.9,24.9,24.6,2183
21-May-24,0,16.4,0,11.3,0,12.2,0,32,1003.4,4.5,0,8,0,0,0,13,16.12,1.3,1.7,0,-6.1,-6.3,572
22-May-24,0,15.7,0,8.5,0,10.6,0,0.9,1007.1,8.6,0,16,0,330,0,27,15.32,2.3,3.3,1.4,1.4,-4.7,1410
23-May-24,0,14,0,6.9,0,7.3,0,0.1,1011,9.2,0,15,0,330,0,23,13.78,2.2,3.1,3.4,3.4,-2.3,1183
24-May-24,0,16,0,6.4,0,3.2,0,0,1009.2,4.5,0,9,0,210,0,13,14.67,2.5,3.5,5.9,5.9,0.3,1669
25-May-24,0,15,0,7.3,0,2.7,0,6.2,1003.5,9.3,0,14,0,120,0,24,13.82,1.9,2.9,1.5,1.5,-3.9,1253
26-May-24,0,15.6,0,8.6,0,10,0,13.8,1000.2,5.7,0,11,0,270,0,18,14.263,1.7,2.4,0,-10,-10,1084
27-May-24,0,15.5,0,5.8,0,2.2,0,1.7,1000.4,6.5,0,12,0,210,0,18,14.198,2.2,3.2,0.5,0.5,-9,1610
28-May-24,0,15.5,0,10.4,0,9.7,0,3.1,997.1,8.7,0,15,0,270,0,22,14.955,1.7,2.5,0,-0.9,-10,1119
29-May-24,0,15.8,0,10,0,8.2,0,1.2,1003.4,7.5,0,13,0,290,0,21,14.53,1.8,2.6,0.6,0.6,-8.8,1037
30-May-24,0,14,0,8.7,0,8.3,0,0.8,1012.4,9.8,0,15,0,330,0,27,14.23,2.1,3.2,2,2,-7.1,1368
31-May-24,0,16.6,0,4.9,0,2,0,0,1019.4,6.6,0,13,0,350,0,20,15.507,3.5,5.2,5.4,5.4,-3.2,2874
1-Jun-24,0,19.3,0,3.6,0,-0.1,0,0,1023,5.2,0,10,0,340,0,16,16.087,3.9,5.5,9.1,9.1,0.9,2986
2-Jun-24,0,20.2,0,7.6,0,4.8,0,0,1022.1,6.5,0,12,0,300,0,17,16.493,3,4.2,11.9,11.9,3.9,1927
3-Jun-24,0,18,0,11.4,0,10.5,0,0,1013.9,7.7,0,12,0,290,0,18,16.377,2.3,3.1,13.9,13.9,6.1,1232
4-Jun-24,0,15.9,0,6.3,0,11.9,0,0.5,1004.7,10.5,0,20,0,310,0,29,15.967,2.8,4.3,15.8,15.8,8.4,2080
5-Jun-24,0,15.3,0,4.7,0,1.2,0,1.1,1007,8.7,0,16,0,290,0,26,14.98,3,4.5,17.3,17.3,10.3,2290
6-Jun-24,0,15.7,0,6.1,0,3.6,0,0.2,1009.2,7.8,0,14,0,290,0,22,14.943,3.3,4.8,19.9,19.9,13.4,2383
7-Jun-24,0,15.5,0,7.2,0,4.9,0,0,1008.1,8.9,0,15,0,260,0,23,14.387,2.2,3.2,21.6,21.6,15.5,1340
8-Jun-24,0,16.2,0,7.2,0,4.6,0,0.1,1008.2,8.6,0,15,0,270,0,22,15.142,3.2,4.6,24.1,24.1,18.4,2202
9-Jun-24,0,12.8,0,8.2,0,9.7,0,5.6,1007,8.9,0,15,0,280,0,24,13.775,1.1,1.6,19.3,19.3,13.8,604
10-Jun-24,0,16,0,4.9,0,3,0,0,1011,7.9,0,14,0,0,0,23,14.87,3.3,5,22.1,22.1,17,2697
11-Jun-24,0,15.4,0,4.5,0,1,0,0,1015.6,6.8,0,11,0,0,0,18,13.862,2.5,3.6,24.1,24.1,19.3,1672
12-Jun-24,0,16.4,0,1.8,0,-1.1,0,0,1009.7,5,0,11,0,210,0,18,14.945,3.3,4.8,26.7,26.7,22.3,2709
13-Jun-24,0,17.8,0,10.4,0,10,0,8.9,994.5,9.5,0,18,0,280,0,27,15.165,2,3,19.3,19.3,15.2,1314
14-Jun-24,0,15.6,0,8.3,0,7.5,0,8.1,987.4,7.1,0,14,0,280,0,19,15.533,2.8,4.1,13.6,13.6,9.8,1962
15-Jun-24,0,18,0,6.8,0,5.7,0,1.3,989.3,5.4,0,13,0,250,0,21,15.67,3,4.2,14.9,14.9,11.5,2054
16-Jun-24,0,17.9,0,6.3,0,3.8,0,0.1,996.1,7.2,0,12,0,290,0,18,15.533,2.7,4,17.2,17.2,14.1,1942
17-Jun-24,0,15.6,0,9.6,0,9.9,0,0.4,1005.1,7.2,0,12,0,350,0,19,15.443,2.1,2.9,18.5,18.5,15.7,1205
