date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
22-Apr-23,0,11.3,0,2,0,-1.5,0,0.8,997.4,3.8,0,10,0,180,0,16,10.438,1.8,2.6,15.1,15.1,7.8,1644
23-Apr-23,0,11.1,0,5.1,0,3.6,0,12.7,996.8,4.6,0,9,0,300,0,16,10.595,1.5,2.1,3.6,3.6,-3.4,1086
24-Apr-23,0,10.2,0,3.3,0,3.4,0,3,1005.5,7.2,0,16,0,40,0,25,10.51,1.5,2.3,2.1,2.1,-4.7,1209
25-Apr-23,0,10.1,0,2.2,0,-1.1,0,0.1,1010.4,6.7,0,11,0,150,0,16,9.72,1.6,2.4,3.6,3.6,-3,1285
26-Apr-23,0,11.5,0,7.5,0,6.2,0,0,1008.5,5.1,0,10,0,140,0,14,10.645,2.4,3.3,5.9,5.9,-0.5,1868
27-Apr-23,0,13,0,9.1,0,8.1,0,1.5,1002.7,7.5,0,14,0,150,0,18,11.19,1.2,1.7,5.5,5.5,-0.8,663
28-Apr-23,0,14.8,0,9.5,0,7.6,0,0.1,1004.7,6.4,0,9,0,220,0,13,11.92,1.6,2.4,6.9,6.9,0.8,1148
29-Apr-23,0,14.4,0,9.5,0,8.3,0,2.2,1011.2,6.3,0,11,0,220,0,16,12.665,1.5,2.3,6.2,6.2,0.2,1198
30-Apr-23,0,15.3,0,9.9,0,10.2,0,1.9,1010.3,8,0,14,0,230,0,20,13.27,2.4,3.6,6.6,6.6,0.7,1994
1-May-23,0,16.7,0,9.1,0,6.2,0,0,1012.9,6.7,0,12,0,300,0,17,13.408,2.5,3.5,8.9,8.9,3.1,1681
2-May-23,0,14.8,0,7.8,0,3.6,0,0,1016.5,5.2,0,10,0,150,0,14,13.535,2.6,3.7,11.3,11.3,5.8,2106
3-May-23,0,14.9,0,9.4,0,4.2,0,0,1012.9,7,0,13,0,120,0,21,13.205,2,2.9,13.1,13.1,7.8,1353
4-May-23,0,12.8,0,10.1,0,7.8,0,7.4,1003.1,9.1,0,14,0,210,0,26,12.798,1.7,2.5,7.2,7.2,2.1,1122
5-May-23,0,14.9,0,10.9,0,10.6,0,4.4,1000.8,8.4,0,14,0,200,0,25,13.238,1.9,2.9,4.6,4.6,-0.4,1437
6-May-23,0,15.5,0,10.8,0,10.8,0,0,1004.2,6.1,0,11,0,220,0,18,13.852,2,2.8,6.5,6.5,1.6,1346
7-May-23,0,14.6,0,9.9,0,9.6,0,8.3,1007.9,9.3,0,14,0,190,0,21,14.003,1.6,2.6,0,-0.3,-5.1,1333
8-May-23,0,15.8,0,11.7,0,12.1,0,8.5,1006.4,9.3,0,14,0,220,0,24,14.185,1.7,2.6,0,-6.8,-10,1298
9-May-23,0,16.5,0,8.5,0,5,0,0.4,1004,5.2,0,10,0,250,0,18,14.693,2.6,3.7,2.2,2.2,-7.3,1932
10-May-23,0,16.3,0,9.7,0,5.8,0,0.2,1005.8,8.8,0,17,0,250,0,25,14.207,2.8,4.1,4.8,4.8,-4.3,1887
11-May-23,0,15.6,0,8.5,0,6,0,11.4,1011.3,6.8,0,14,0,290,0,22,13.523,2.3,3.2,0,-4.5,-10,1526
12-May-23,0,15.6,0,8.4,0,5.5,0,0.1,1018.6,7.9,0,13,0,50,0,19,14.065,3,4.7,2.9,2.9,-6.6,2735
13-May-23,0,15.8,0,8.8,0,4.9,0,0,1019,5.6,0,8,0,230,0,12,15.097,3.2,4.7,6,6,-3,2718
14-May-23,0,15.7,0,8.5,0,8.1,0,1.1,1014.3,7.1,0,10,0,250,0,17,14.507,1.8,2.4,6.6,6.6,-2.2,976
15-May-23,0,14.9,0,5.3,0,3.1,0,0,1018,5.9,0,10,0,340,0,18,13.685,2.7,3.9,9.1,9.1,0.6,2085
16-May-23,0,15.8,0,6.7,0,3.8,0,0,1020.6,6.5,0,9,0,10,0,15,14.12,3.3,4.8,12.2,12.2,3.9,2611
17-May-23,0,17.7,0,9.1,0,5.3,0,0,1021.9,6.5,0,12,0,250,0,20,15.017,3.5,5,15.3,15.3,7.4,2509
18-May-23,0,16,0,8.7,0,5.2,0,0,1020.9,6.1,0,13,0,210,0,19,15.087,2.9,4.2,17.8,17.8,10.4,2246
19-May-23,0,15.7,0,10.6,0,9.3,0,0,1022.3,5.9,0,11,0,340,0,18,15.127,2.3,3.2,19.8,19.8,12.7,1480
20-May-23,0,16.7,0,10.8,0,9.8,0,0,1020.3,3.8,0,7,0,60,0,11,15.603,2.7,3.6,22,22,15.3,1795
21-May-23,0,17,0,10.5,0,7.8,0,0,1017,4.3,0,9,0,40,0,13,16.247,3.2,4.3,24.6,24.6,18.3,2276
22-May-23,0,15,0,8.4,0,10,0,0,1019.6,5.7,0,12,0,60,0,18,16.145,2.4,3.4,26.4,26.4,20.5,1838
23-May-23,0,15.7,0,8.1,0,4.5,0,0,1021.9,5.2,0,10,0,340,0,16,15.592,3,4.3,28.7,28.7,23.2,2292
24-May-23,0,17,0,9.8,0,6.3,0,0,1022,5.1,0,10,0,340,0,14,16.175,3.4,4.8,31.2,31.2,26.2,2578
25-May-23,0,14.9,0,11.9,0,10.7,0,0,1024.2,5.7,0,11,0,40,0,17,17.057,3.6,5.1,33.8,33.8,29.2,2721
26-May-23,0,15.5,0,10.9,0,8.1,0,0,1024.5,7.6,0,14,0,50,0,20,16.81,3.8,5.5,36.4,36.4,32.2,2839
27-May-23,0,18.1,0,10,0,7.2,0,0,1020.4,4.6,0,7,0,330,0,10,17.135,3.8,5.3,39,39,35.2,2831
28-May-23,0,14.3,0,10.5,0,9,0,0,1019,9.6,0,15,0,50,0,24,16.45,3.2,4.9,41,41,37.6,2558
29-May-23,0,14.7,0,10.6,0,7.3,0,0,1020.9,9.5,0,16,0,50,0,23,15.812,3.4,5.4,43.2,43.2,40.1,2866
30-May-23,0,16.1,0,11.2,0,7.7,0,0,1022.6,8.9,0,16,0,40,0,24,16.073,3.8,5.8,45.5,45.5,42.7,3084
31-May-23,0,14.1,0,11.3,0,7.4,0,0,1020.4,8.2,0,13,0,60,0,20,15.892,2.9,4.4,47.2,47.2,44.6,2296
1-Jun-23,0,15.2,0,10.5,0,8.1,0,0,1018.2,9.5,0,16,0,60,0,25,15.872,3.4,5.5,49.1,49.1,46.9,3054
2-Jun-23,0,14.7,0,9.4,0,8.1,0,0,1018,7.3,0,14,0,50,0,21,15.762,2.9,4.3,50.7,50.7,48.7,2311
3-Jun-23,0,16.7,0,9.2,0,5.7,0,0,1017.1,6.6,0,12,0,60,0,20,16.157,4.1,5.9,52.9,52.9,51.2,3096
